"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000257365",104.244021141519,-0.382236056064557,0.182682791313906,-2.0923484544735,0.0364073561802676,0.0624841903998586,"FNTB","2342","farnesyltransferase, CAAX box, beta"
"ENSG00000144681",4.54332590628111,-1.96114223984291,0.937391171008726,-2.09212791894821,0.0364270742829872,0.0625105507110589,"STAC","6769","SH3 and cysteine rich domain"
"ENSG00000166960",2.00723804916043,3.27543328719446,1.5656964782607,2.09199760788443,0.0364387296846812,0.0625230704005758,"CCDC178","374864","coiled-coil domain containing 178"
"ENSG00000141378",287.428765269192,0.234239997779154,0.112029758946335,2.09087299644518,0.0365394503385079,0.0626877798609059,"PTRH2","51651","peptidyl-tRNA hydrolase 2"
"ENSG00000127311",43.8396764059077,-0.576491853490326,0.275724159618781,-2.09082821863484,0.0365434655628738,0.0626877798609059,"HELB","92797","DNA helicase B"
"ENSG00000124787",102.389980936558,-0.383816640069992,0.183583228194941,-2.0906955599584,0.0365553632675596,0.0627006894653836,"RPP40","10799","ribonuclease P/MRP subunit p40"
"ENSG00000140382",373.84232737843,-0.205813359751239,0.0984498814254769,-2.09053943764302,0.0365693695736127,0.0627172122763908,"HMG20A","10363","high mobility group 20A"
"ENSG00000197903",577.951322767165,-0.183093454915894,0.087591710709665,-2.09030573135834,0.036590344767529,0.0627456814912272,"H2BC12","85236","H2B clustered histone 12"
"ENSG00000075303",102.218769037407,-0.423082390828231,0.202420293688227,-2.09011845166016,0.0366071605616349,0.0627670121490204,"SLC25A40","55972","solute carrier family 25 member 40"
"ENSG00000157353",103.05010025952,-0.366504153786719,0.175475261859952,-2.08863716686873,0.0367403968601842,0.0629879296320265,"FCSK","197258","fucose kinase"
"ENSG00000160223",1.25615049102143,3.68473338702382,1.76461154940744,2.0881272075212,0.0367863613719641,0.0630591929757753,"ICOSLG","23308","inducible T cell costimulator ligand"
"ENSG00000188811",81.7150201653364,0.417294578085236,0.199894501306185,2.08757407211543,0.0368362728686818,0.0631372043993984,"NHLRC3","387921","NHL repeat containing 3"
"ENSG00000158545",765.074522684279,-0.1622062926134,0.0777972869561638,-2.0849864945136,0.0370705264713426,0.063531120951903,"ZC3H18","124245","zinc finger CCCH-type containing 18"
"ENSG00000181404",72.171791000353,0.444387937850271,0.213168441075149,2.08467977534071,0.0370983776877603,0.0635712551583427,"WASHC1","100287171","WASH complex subunit 1"
"ENSG00000142102",75.4830722390623,0.439877111527624,0.2110428428961,2.0843024359001,0.0371326659208881,0.0636224088376889,"PGGHG","80162","protein-glucosylgalactosylhydroxylysine glucosidase"
"ENSG00000172336",294.267218759826,-0.220963598122511,0.106042629187601,-2.0837242514197,0.037185256966705,0.0637049062429239,"POP7","10248","POP7 homolog, ribonuclease P/MRP subunit"
"ENSG00000120798",223.89574826762,0.257976599712352,0.123852768627128,2.08292961531621,0.0372576396766523,0.0638212865029706,"NR2C1","7181","nuclear receptor subfamily 2 group C member 1"
"ENSG00000158286",16.6793288692637,-0.928203349564692,0.445960856574986,-2.08135610083218,0.0374013236807269,0.0640597614839728,"RNF207","388591","ring finger protein 207"
"ENSG00000106733",64.6327742659816,-0.462269529391133,0.222220023855155,-2.0802334612854,0.0375041244968058,0.0642245036827705,"NMRK1","54981","nicotinamide riboside kinase 1"
"ENSG00000161996",142.076315265956,0.331729246750656,0.159469273271057,2.08020792937836,0.0375064652634547,0.0642245036827705,"WDR90","197335","WD repeat domain 90"
"ENSG00000232434",82.8950438407196,-0.404483209979188,0.194490427795231,-2.07970754429646,0.0375523656966272,0.0642954246006842,"AJM1","389813","apical junction component 1 homolog"
"ENSG00000105556",624.613706385319,0.167331880274274,0.0804714684521719,2.07939389566039,0.037581161118981,0.0643370456735474,"MIER2","54531","MIER family member 2"
"ENSG00000148660",709.190703587152,-0.155641411928102,0.0748563284414687,-2.07920178785953,0.0375988074091469,0.0643595723388131,"CAMK2G","818","calcium/calmodulin dependent protein kinase II gamma"
"ENSG00000162086",193.693460900787,0.275870345835704,0.132710266035114,2.07874156293764,0.0376411105947814,0.0644242949086717,"ZNF75A","7627","zinc finger protein 75A"
"ENSG00000074181",3388.30680816313,0.106852179753689,0.0514169359099106,2.07815144684833,0.0376954124307399,0.0645095357600526,"NOTCH3","4854","notch receptor 3"
"ENSG00000090316",1114.4688121223,-0.126879550956167,0.0610754366102557,-2.07742356007753,0.0377624835653855,0.0646166062297093,"MAEA","10296","macrophage erythroblast attacher, E3 ubiquitin ligase"
"ENSG00000185862",2.75278775487278,-2.87450946598894,1.3843598878484,-2.07641776623314,0.0378553294970023,0.064767749978109,"EVI2B","2124","ecotropic viral integration site 2B"
"ENSG00000085231",213.32085288924,-0.265652938536343,0.127977823583134,-2.0757732167853,0.0379149305953143,0.0648548232463263,"AK6","102157402","adenylate kinase 6"
"ENSG00000134215",8.33337161249026,-1.37353215371518,0.661697793037576,-2.07576958570449,0.0379152665851196,0.0648548232463263,"VAV3","10451","vav guanine nucleotide exchange factor 3"
"ENSG00000100342",26.3333615898811,-0.738079768002673,0.355609648019517,-2.07553358609147,0.0379371094445214,0.0648755140912965,"APOL1","8542","apolipoprotein L1"
"ENSG00000163162",534.118661736913,0.19344311747231,0.0932022373350002,2.07552010556367,0.0379383574529988,0.0648755140912965,"RNF149","284996","ring finger protein 149"
"ENSG00000173409",191.661936588325,-0.271336623412953,0.130733622469422,-2.07549227419609,0.0379409341526884,0.0648755140912965,"ARV1","64801","ARV1 homolog, fatty acid homeostasis modulator"
"ENSG00000100567",1115.28892275082,0.133603311799458,0.0643847170849748,2.07507802858136,0.0379793036771784,0.0649306736842681,"PSMA3","5684","proteasome 20S subunit alpha 3"
"ENSG00000114446",617.075855052531,-0.16559261870893,0.0798018928149573,-2.07504625351308,0.0379822482070514,0.0649306736842681,"IFT57","55081","intraflagellar transport 57"
"ENSG00000171984",27.3089035393447,0.729343558360867,0.351598753469597,2.07436332229185,0.0380455809769183,0.065031189128723,"SHLD1","149840","shieldin complex subunit 1"
"ENSG00000103528",1.23690625590757,3.66887853391885,1.7691250930376,2.07383782433347,0.0380943750277598,0.0650998455047424,"SYT17","51760","synaptotagmin 17"
"ENSG00000165046",63.1838365529192,0.46495192681756,0.224199313130985,2.07383296730227,0.0380948262656578,0.0650998455047424,"LETM2","137994","leucine zipper and EF-hand containing transmembrane protein 2"
"ENSG00000124370",72.8876235320919,-0.454578578898743,0.219306984696431,-2.07279571842173,0.0381912950804191,0.0652569239542822,"MCEE","84693","methylmalonyl-CoA epimerase"
"ENSG00000130038",2.55833293599187,-2.81976265930074,1.36123395471307,-2.07147540622076,0.0383143904596508,0.0654594559902135,"CRACR2A","84766","calcium release activated channel regulator 2A"
"ENSG00000130518",13.9427844376315,1.05507372132514,0.509393581577387,2.07123481622599,0.0383368574441293,0.0654900384283809,"IQCN","80726","IQ motif containing N"
"ENSG00000140365",501.47907142374,-0.176102043532741,0.0850408316394347,-2.07079399551732,0.0383780516073032,0.0655526010124268,"COMMD4","54939","COMM domain containing 4"
"ENSG00000096872",186.925656221241,0.271945706828846,0.13137798449102,2.0699488417516,0.0384571354367175,0.0656794839254353,"IFT74","80173","intraflagellar transport 74"
"ENSG00000206561",3.84663540050766,2.12621183444593,1.02720396244054,2.06990229028543,0.0384614954330804,0.0656794839254353,"COLQ","8292","collagen like tail subunit of asymmetric acetylcholinesterase"
"ENSG00000082458",265.24435078038,-0.232302974798167,0.11223908700968,-2.06971547067317,0.0384789971285854,0.0657015475438794,"DLG3","1741","discs large MAGUK scaffold protein 3"
"ENSG00000069424",137.964257926444,0.33022516348607,0.159591707358483,2.06918748443678,0.0385284967089684,0.0657782346789662,"KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"ENSG00000130382",1567.62016812399,0.123770518972231,0.0598439679105864,2.06822046220527,0.0386192969732225,0.0659254062484209,"MLLT1","4298","MLLT1 super elongation complex subunit"
"ENSG00000101190",145.903470156096,-0.307702474501789,0.148780119940568,-2.06816928649275,0.0386241072695236,0.0659257703347105,"TCFL5","10732","transcription factor like 5"
"ENSG00000135974",289.828727762368,0.229202012831371,0.110830976345147,2.06803206458811,0.0386370080499181,0.0659399419783263,"C2orf49","79074","chromosome 2 open reading frame 49"
"ENSG00000112851",2001.24306979891,0.1196764084881,0.0578778765098578,2.06774014018493,0.0386644652125663,0.0659789499777978,"ERBIN","55914","erbb2 interacting protein"
"ENSG00000131966",992.116529613716,0.14461817391054,0.0699582708908812,2.06720623693103,0.0387147247658324,0.0660568551893876,"ACTR10","55860","actin related protein 10"
"ENSG00000197191",13.0850345633331,1.08586419576415,0.525656167907736,2.0657309132055,0.038853894664275,0.0662864267642599,"CYSRT1","375791","cysteine rich tail 1"
"ENSG00000134996",455.232225502689,-0.182326481887431,0.0882788918593395,-2.06534629113767,0.0388902465114525,0.0663405525420174,"OSTF1","26578","osteoclast stimulating factor 1"
"ENSG00000147118",67.4448552016731,0.481230171030266,0.233015684518005,2.06522651908903,0.0389015724441275,0.0663519803069973,"ZNF182","7569","zinc finger protein 182"
"ENSG00000130309",4523.08492141591,-0.0919718518631344,0.0445768735567801,-2.06321898609567,0.0390918270658874,0.0666685565408362,"COLGALT1","79709","collagen beta(1-O)galactosyltransferase 1"
"ENSG00000166289",81.012159596009,0.42565467991351,0.206383866384553,2.06244164028011,0.0391657083543583,0.0667866139726341,"PLEKHF1","79156","pleckstrin homology and FYVE domain containing 1"
"ENSG00000136950",729.762210944948,-0.154770452143732,0.0750864970751923,-2.06122882505417,0.0392812147789357,0.0669756154018211,"ARPC5L","81873","actin related protein 2/3 complex subunit 5 like"
"ENSG00000081665",65.7644170641932,0.453815327934492,0.220379775140325,2.0592421770352,0.0394710446215965,0.0672912804230047,"ZNF506","440515","zinc finger protein 506"
"ENSG00000176595",13.9857597235126,1.00725986688026,0.48944617752577,2.05795838874893,0.0395941279868296,0.0674930927682306,"KBTBD11","9920","kelch repeat and BTB domain containing 11"
"ENSG00000163517",167.017690633013,-0.28921961118692,0.140549174333928,-2.05778235665597,0.0396110304564208,0.0675138801729892,"HDAC11","79885","histone deacetylase 11"
"ENSG00000101160",1008.44504060958,-0.133994928367593,0.0651270867717013,-2.05743777297001,0.0396441348514846,0.0675622742608604,"CTSZ","1522","cathepsin Z"
"ENSG00000147180",67.4752448506168,0.454730228523477,0.221048745641025,2.05714910168249,0.0396718857756327,0.0675970649197586,"ZNF711","7552","zinc finger protein 711"
"ENSG00000135605",14.6627841307104,-0.992746111464204,0.482588550426258,-2.05712736157403,0.0396739763914377,0.0675970649197586,"TEC","7006","tec protein tyrosine kinase"
"ENSG00000164258",503.027653598623,-0.17234516212281,0.0837984750535348,-2.05666227234693,0.0397187236331842,0.0676652667644921,"NDUFS4","4724","NADH:ubiquinone oxidoreductase subunit S4"
"ENSG00000002016",68.9402490193489,-0.445028469011751,0.216434498094143,-2.05618084423018,0.0397650879809001,0.0677362070001292,"RAD52","5893","RAD52 homolog, DNA repair protein"
"ENSG00000111181",1.96249065833114,3.24880748208891,1.58017151852353,2.0559840776807,0.0397840509694327,0.0677604602081513,"SLC6A12","6539","solute carrier family 6 member 12"
"ENSG00000100129",2040.1523547275,-0.102103659764723,0.0496679205149665,-2.05572648715896,0.0398088873462154,0.0677947100619968,"EIF3L","51386","eukaryotic translation initiation factor 3 subunit L"
"ENSG00000005513",9.41406777140799,1.30794521963171,0.63652918118131,2.05480794643908,0.0398975583852373,0.067937649584741,"SOX8","30812","SRY-box transcription factor 8"
"ENSG00000107938",258.317188824414,-0.240763190265548,0.117267546951185,-2.05311014449523,0.040061896317925,0.0682093856221491,"EDRF1","26098","erythroid differentiation regulatory factor 1"
"ENSG00000127578",6.69724724232123,1.54530498914322,0.752699336030937,2.05301760632842,0.0400708699829885,0.068216565340223,"WFIKKN1","117166","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1"
"ENSG00000151692",7.99570968690264,1.33086285821475,0.648461873910249,2.05233786558584,0.0401368384747138,0.0683207597110826,"RNF144A","9781","ring finger protein 144A"
"ENSG00000107872",104.874599493727,0.358226856179523,0.174611957641178,2.05155970426532,0.040212471700103,0.0684413786673602,"FBXL15","79176","F-box and leucine rich repeat protein 15"
"ENSG00000183690",8.06299275809433,1.33196898191814,0.649430736265264,2.0509792769865,0.0402689648816748,0.0685293966260945,"EFHC2","80258","EF-hand domain containing 2"
"ENSG00000174804",217.182974941493,0.265307676788708,0.129394945616393,2.05037125310323,0.0403282162182673,0.0686220869466269,"FZD4","8322","frizzled class receptor 4"
"ENSG00000185090",9.2653924136268,1.23743593640225,0.603653241971531,2.04991185396568,0.040373033234489,0.0686901968935588,"MANEAL","149175","mannosidase endo-alpha like"
"ENSG00000033178",1136.29213227043,0.128690742592015,0.0627962673068959,2.04933745445541,0.0404291286026377,0.0687774772586509,"UBA6","55236","ubiquitin like modifier activating enzyme 6"
"ENSG00000187189",810.426058685837,0.151736879973725,0.0740546275166779,2.04898579686397,0.0404635037873829,0.0688277912246303,"TSPYL4","23270","TSPY like 4"
"ENSG00000089053",1959.88147926905,-0.106563721647068,0.0520210766872082,-2.04847205081536,0.0405137679653297,0.0689051169818303,"ANAPC5","51433","anaphase promoting complex subunit 5"
"ENSG00000168016",240.631829962083,-0.263914339678716,0.12883976708672,-2.04839193399877,0.0405216112492297,0.0689102842316143,"TRANK1","9881","tetratricopeptide repeat and ankyrin repeat containing 1"
"ENSG00000008294",1895.87081818244,-0.126351217423539,0.0616903761953558,-2.04815119012114,0.0405451873631875,0.0689422020364563,"SPAG9","9043","sperm associated antigen 9"
"ENSG00000164967",90.4880308219547,-0.383172188167611,0.18716191095438,-2.04727653299611,0.0406309406720117,0.0690798245616266,"RPP25L","138716","ribonuclease P/MRP subunit p25 like"
"ENSG00000100151",159.828660887219,0.309005085372383,0.150945804579771,2.04712602799823,0.0406457120058705,0.0690967467847546,"PICK1","9463","protein interacting with PRKCA 1"
"ENSG00000186642",1.21453256049293,3.64878146815645,1.78258993436021,2.04689895181419,0.040668007044282,0.0691264535998634,"PDE2A","5138","phosphodiesterase 2A"
"ENSG00000145331",88.2632713541356,0.406037582979097,0.198428397620621,2.04626750932802,0.0407300585081551,0.0692237223353226,"TRMT10A","93587","tRNA methyltransferase 10A"
"ENSG00000167595",209.412982757515,0.263205361113684,0.128690945484869,2.04525159188166,0.0408300604981901,0.0693854600787467,"PROSER3","148137","proline and serine rich 3"
"ENSG00000151967",17.6575988767595,-0.897098401618542,0.43876803463206,-2.04458467985442,0.0408958211563452,0.0694889776307045,"SCHIP1","29970","schwannomin interacting protein 1"
"ENSG00000120733",1120.20687539338,-0.134691118651514,0.0659190389981538,-2.04328098070856,0.041024631248332,0.0696995897088413,"KDM3B","51780","lysine demethylase 3B"
"ENSG00000015479",22.5470597678372,0.815812307762745,0.399385716279309,2.04266771321439,0.0410853430324128,0.0697944686600132,"MATR3","9782","matrin 3"
"ENSG00000109272",1.23377679560679,3.66486426388939,1.79445043500765,2.04233240015557,0.0411185702723919,0.0698426408002335,"PF4V1","5197","platelet factor 4 variant 1"
"ENSG00000075826",26.1007360959396,0.729609171895782,0.357277461995427,2.04213601334058,0.041138041437038,0.0698674386841026,"SEC31B","25956","SEC31 homolog B, COPII coat complex component"
"ENSG00000166436",145.668278007965,0.301862333300866,0.14785073972866,2.04166941507937,0.0411843345851882,0.0699377788379141,"TRIM66","9866","tripartite motif containing 66"
"ENSG00000114388",139.298335842812,-0.307855826400353,0.150791852141983,-2.04159456911823,0.0411917644688632,0.0699421139294302,"NPRL2","10641","NPR2 like, GATOR1 complex subunit"
"ENSG00000169594",26.7900722633384,-0.700033545582352,0.342917688952455,-2.04140401074326,0.0412106861337276,0.0699659583099073,"BNC1","646","basonuclin zinc finger protein 1"
"ENSG00000178726",7.36524604124428,1.46588908430855,0.718149527227132,2.04120315997219,0.0412306377606245,0.0699915454693556,"THBD","7056","thrombomodulin"
